depth,threshold,feature,value
11,,,[  0.  11.   0. 631.  12.   8.   0.   0.   0.   0.]
10,0.9029516279697418,3,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 6. 0. 1. 0. 0.]
9,0.44240881502628326,0,
10,0.7171598970890045,1,
11,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 3. 0. 0. 0. 0.]
10,-0.8338123559951782,2,
11,,,[  0.   0.   0. 217.   1.  16.   0.   0.   0.   0.]
11,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
6,-0.9893273413181305,2,
7,-0.9986298084259033,2,
8,0.7380125224590302,1,
9,,,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 29.]
7,0.4108740836381912,0,
8,-0.9140050411224365,2,
9,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.20891431346535683,0,
10,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
10,0.35947848856449127,0,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 6. 4. 0. 0. 0. 0.]
8,0.43982960283756256,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
9,0.809721976518631,1,
10,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
5,0.6123848855495453,0,
6,0.6082740426063538,3,
7,0.6989912688732147,1,
8,0.5251394510269165,0,
9,-0.9924217164516449,2,
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,0.528033584356308,0,
10,0.30436795949935913,3,
11,,,[ 0. 15.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0. 21.  1.  0.  1.  3.  0.  0.  0.  0.]
10,0.5285326838493347,0,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[ 0. 29.  4.  0.  2.  6.  0.  0.  0.  0.]
8,0.5978466272354126,0,
9,0.3178366348147392,3,
10,-0.9993703663349152,2,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  1.  0.  0.  0. 22.  0.  0.  0.  0.]
10,-0.8776674270629883,2,
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.6060127019882202,0,
10,0.0,3,
11,,,[0. 0. 6. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0. 13.  8.  0.  3.  2.  0.  0.  0.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
7,0.6539416909217834,1,
8,0.7576037049293518,3,
9,0.6389117538928986,1,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
9,0.6412402987480164,1,
10,-0.35768499970436096,2,
11,,,[0. 0. 0. 0. 1. 0. 0. 7. 0. 0.]
11,,,[0. 2. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[0. 9. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.7081420719623566,1,
9,0.7065819501876831,1,
10,-0.2510412111878395,2,
11,,,[0. 1. 3. 0. 2. 3. 0. 3. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 7. 0. 0.]
10,-0.19158966466784477,2,
11,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.6547681391239166,3,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.7298457324504852,1,
11,,,[ 0.  0.  0.  0.  2.  0.  0. 14.  0.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
6,0.7437693774700165,1,
7,-0.9812162816524506,2,
8,0.13727368414402008,3,
9,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,0.6164577305316925,0,
9,0.33541223406791687,3,
10,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[3. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.]
7,0.6154836416244507,0,
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 21.  0.]
8,-0.9378212988376617,2,
9,-0.9717321991920471,2,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
9,0.6176460385322571,0,
10,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
3,0.9634348750114441,3,
4,0.11325447633862495,1,
5,0.45200522243976593,2,
6,0.5021263957023621,0,
7,0.36547939479351044,0,
8,0.0128643240313977,1,
9,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.3289382606744766,0,
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
8,0.10981100797653198,1,
9,0.9454562962055206,3,
10,0.3843128979206085,0,
11,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
10,,,[ 0.  0.  0.  0.  0. 12.  0.  0.  0.  0.]
9,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.0902579240500927,1,
8,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
8,0.10730338469147682,1,
9,0.3008086681365967,2,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 24.  0.]
10,0.3252938836812973,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 43.  0.]
6,0.5259752571582794,0,
7,0.11093587800860405,1,
8,0.07134351134300232,1,
9,0.39289209246635437,0,
10,0.49743957817554474,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  2.  0.  0.  0.  0.  2. 90.  0.]
10,0.42813540995121,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
9,0.39709819853305817,0,
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 45.  0.]
8,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,0.690583348274231,0,
8,0.6772132217884064,2,
9,0.07902772352099419,1,
10,0.8358945250511169,3,
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,0.10261090099811554,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
11,,,[0. 2. 3. 0. 0. 0. 0. 0. 0. 0.]
9,0.7773025035858154,2,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
8,0.8043425679206848,0,
9,0.526765376329422,2,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.7828880846500397,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  2. 60.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  5. 15.  0.]
9,0.8135496377944946,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
5,0.16244754195213318,1,
6,0.15065160393714905,1,
7,0.9536456763744354,3,
8,0.9102641940116882,0,
9,0.8123054206371307,0,
10,0.8096857666969299,0,
11,,,[ 0. 20.  0.  0.  0. 24.  0. 36. 81.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
10,0.8652398586273193,0,
11,,,[ 0.  0.  0.  0.  0.  3.  0. 14.  0.  0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 1. 2. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 26.  0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0. 12.  0.  0.]
7,0.7526389360427856,3,
8,0.15341717004776,1,
9,0.15263019502162933,1,
10,0.5590711534023285,3,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
10,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0. 35.  0.  0.]
8,0.15473973751068115,1,
9,0.15317106992006302,1,
10,0.8540374040603638,3,
11,,,[0. 2. 0. 0. 0. 2. 0. 7. 0. 0.]
11,,,[ 0.  0.  1.  0.  0.  1.  0. 13.  0.  0.]
10,0.44357186555862427,2,
11,,,[0. 1. 0. 0. 0. 0. 0. 8. 0. 0.]
11,,,[0. 7. 2. 0. 4. 8. 0. 2. 0. 0.]
9,0.8048786520957947,0,
10,0.434324249625206,2,
11,,,[ 0.  0.  1.  0.  0.  0.  0.  0. 26.  0.]
11,,,[ 0.  2.  2.  0.  0.  0.  0. 12. 29.  0.]
10,0.16236454993486404,1,
11,,,[ 0.  0.  1.  0.  0.  0.  0. 16.  0.  0.]
11,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
6,0.29623259603977203,1,
7,0.22151260823011398,1,
8,0.5980922877788544,2,
9,0.5772702395915985,2,
10,0.21242617070674896,1,
11,,,[  0.   6.   3.   0.   0.   7.   0.  26. 173.  19.]
11,,,[ 0.  1.  6.  0.  0.  2.  0. 13.  0. 30.]
10,0.20875884592533112,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 66.  0.  0.  0.]
9,0.16602864116430283,1,
10,0.6081162989139557,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[ 0.  1.  0.  0.  0.  0.  0.  2. 82.  0.]
10,0.17096687108278275,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 13.  0.  0.]
11,,,[ 0.  6.  0.  0.  0.  0.  0. 17. 65.  0.]
8,0.6288971602916718,0,
9,0.8358945250511169,3,
10,0.24669288098812103,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  4. 28.  0.]
11,,,[0. 0. 0. 0. 1. 5. 0. 5. 0. 0.]
10,0.25099875032901764,1,
11,,,[0. 2. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 14.  0.  0.]
9,0.8338163793087006,0,
10,0.4530557245016098,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[  0.   4.  12.   0.   1.   3.   0.   3. 259.   0.]
10,0.9234349429607391,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  9. 19.  0.]
11,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
7,0.8165078163146973,3,
8,0.7856207489967346,3,
9,0.29582303017377853,3,
10,0.9863474071025848,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
10,0.5978778302669525,0,
11,,,[ 0. 17.  6.  0.  2.  0.  0. 10.  0.  0.]
11,,,[ 0.  5.  0.  0.  0.  0.  0. 14. 18.  0.]
9,0.489041268825531,1,
10,0.6050336360931396,2,
11,,,[0. 3. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[ 0.  0.  0.  0.  0. 14.  0.  0.  0.  0.]
8,0.3595982939004898,1,
9,0.9105709195137024,3,
10,0.8716740310192108,3,
11,,,[ 0.  5.  3.  0.  0.  0.  0. 16.  3.  0.]
11,,,[0. 3. 1. 0. 0. 4. 0. 0. 0. 0.]
10,0.3456617742776871,1,
11,,,[ 0.  8.  1.  0.  0. 16.  0. 18. 72.  0.]
11,,,[ 0.  0.  1.  0.  0.  8.  0. 10.  0.  0.]
9,0.8958061039447784,3,
10,0.8799796104431152,3,
11,,,[ 0. 26.  4.  0.  0.  2.  0.  8. 83.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 39.  0.]
10,0.9242564737796783,3,
11,,,[ 0.  6.  0.  0.  0.  0.  0. 10.  0.  0.]
11,,,[ 0. 14.  0.  0.  0.  0.  0. 12. 62.  0.]
4,0.32432159781455994,1,
5,0.27006812393665314,1,
6,0.9886409640312195,3,
7,0.15181110799312592,1,
8,0.6518522202968597,0,
9,0.985911637544632,3,
10,0.18399153649806976,2,
11,,,[ 0.  0.  1.  0.  0. 11.  0.  4.  0.  0.]
11,,,[11. 11.  7.  0.  0.  7.  0. 17. 82.  0.]
10,0.5062872171401978,0,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 47.  0.]
9,0.6962518393993378,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.]
10,0.13973886519670486,1,
11,,,[ 6.  3.  4.  0.  3.  4.  0. 12. 25.  0.]
11,,,[ 0.  0.  0.  0.  2.  5.  0. 16. 10. 52.]
8,0.985911637544632,3,
9,0.9476142525672913,0,
10,0.9828901588916779,3,
11,,,[ 29.  13.  23.   0.   1.  40.   0.  52. 118.   0.]
11,,,[ 0.  5.  4.  0.  0.  8.  0.  3. 48.  0.]
10,0.2646019756793976,1,
11,,,[0. 1. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 11.]
9,0.1620531529188156,1,
10,0.15636178106069565,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[22.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.8416433930397034,0,
11,,,[0. 4. 0. 0. 0. 0. 0. 9. 0. 0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
7,0.5348643064498901,0,
8,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
8,0.800361305475235,0,
9,0.6497313678264618,0,
10,0.16267945617437363,1,
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 12.  0.  0.]
10,0.6716966331005096,0,
11,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
9,0.16522767394781113,1,
10,0.13444074615836143,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
11,,,[12.  0.  0.  0.  0.  0.  0.  5.  0.  0.]
10,0.16527588665485382,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 7. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 1. 0. 0.]
6,0.9759744107723236,3,
7,0.28104448318481445,1,
8,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
8,0.23448270559310913,2,
9,0.2962958961725235,1,
10,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
10,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
7,0.2976543754339218,1,
8,0.2745918035507202,1,
9,0.2725822925567627,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 22.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
9,0.9886409640312195,3,
10,0.9828901588916779,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 8. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 31.  0.]
8,0.9795774221420288,3,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
9,0.5915156751871109,0,
10,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
5,0.985911637544632,3,
6,0.9828901588916779,3,
7,0.4096567928791046,1,
8,0.5212664604187012,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
9,0.3476312458515167,1,
10,0.3456204980611801,1,
11,,,[ 0. 11.  5.  0.  1.  5.  0.  6.  0.  0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 4. 0.]
10,0.9720821976661682,3,
11,,,[ 0.  1.  4.  0.  0.  0.  0. 15.  0.  0.]
11,,,[ 0. 11.  2.  0.  0.  0.  0. 19.  0.  0.]
8,0.2511807605624199,2,
9,0.9795774221420288,3,
10,0.5050853043794632,1,
11,,,[ 0.  6. 10.  0.  0. 10.  0.  2.  8.  0.]
11,,,[ 0. 17.  0.  0.  0.  0.  0.  2.  0.  0.]
10,0.3147500827908516,0,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[ 0.  1.  4.  0.  0.  3.  0.  0. 10.  0.]
9,0.5358721911907196,1,
10,0.6705179214477539,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
11,,,[ 0.  5.  0.  0.  0.  0.  0.  0. 15.  0.]
10,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.4535965472459793,1,
8,0.594735324382782,0,
9,0.4685351699590683,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
10,0.5127888023853302,0,
11,,,[0. 0. 0. 0. 1. 3. 0. 0. 0. 0.]
11,,,[ 0. 10.  5.  0.  2.  0.  0.  1.  0.  0.]
9,0.3976189196109772,1,
10,0.3638995438814163,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
8,0.49241936206817627,1,
9,0.5048904418945312,0,
10,0.48639287054538727,1,
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.5343157649040222,1,
10,,,[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.57747682929039,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 3. 0. 0. 0. 2. 0. 0. 0. 0.]
6,0.1500498354434967,2,
7,0.5054018795490265,0,
8,0.48694542050361633,1,
9,0.48525266349315643,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
9,0.38511423766613007,0,
10,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.7147518694400787,0,
9,0.3325587511062622,1,
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,0.6274595856666565,0,
11,,,[0. 2. 2. 0. 0. 1. 0. 8. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
9,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
7,0.3863489031791687,0,
8,,,[ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
8,0.36204810440540314,1,
9,0.5825884491205215,0,
10,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
10,0.6712327301502228,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
9,0.38461676239967346,1,
10,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
10,0.5269597917795181,0,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
1,0.6170439124107361,1,
2,0.13300977647304535,2,
3,0.6427087485790253,0,
4,0.06879987753927708,3,
5,-0.638725757598877,2,
6,0.262222021818161,1,
7,0.5085311233997345,0,
8,-0.13727368414402008,3,
9,0.08678921312093735,1,
10,-0.8238925039768219,2,
11,,,[ 0.  9. 77.  0. 12.  0.  0. 14.  6.  0.]
11,,,[14.  2.  8.  0.  8.  0.  0. 11.  0.  0.]
10,0.10025852173566818,1,
11,,,[49.  1.  3.  0.  3.  3.  0.  9.  0.  0.]
11,,,[27.  7. 90.  0. 49. 12.  0. 46.  0. 16.]
9,-0.9946339726448059,2,
10,0.1929442510008812,1,
11,,,[ 5. 12. 27.  0.  5.  3.  0. 16. 31. 16.]
11,,,[ 0.  0.  1. 27.  0.  0.  0.  0.  0.  0.]
10,0.1125459261238575,1,
11,,,[0. 2. 0. 0. 1. 2. 0. 0. 0. 0.]
11,,,[ 0.  1.  2.  0.  2.  0.  0.  2.  0. 41.]
8,-0.9014683067798615,2,
9,-0.40147311985492706,3,
10,0.6174059510231018,0,
11,,,[  0.   3.  11.  19.  10.   4. 195.   0.  20.   0.]
11,,,[  0.   0.   3.   0.   1.   0. 134.   0.   0.   0.]
10,-0.3212577700614929,3,
11,,,[12.  2. 37.  0. 22.  0.  0. 15. 10.  0.]
11,,,[ 85.  30.  76.  70.  40.  18. 597.  69.  53.  25.]
9,-0.8520459532737732,2,
10,0.2558315694332123,1,
11,,,[ 0.  0. 23.  0. 12.  1.  0. 23.  7.  0.]
11,,,[ 0.  0.  1. 32.  3.  0.  0.  0.  0.  0.]
10,0.6387527287006378,0,
11,,,[ 0. 11. 65.  0. 50. 13. 43. 32. 13.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 54.  0.  0.  0.]
7,0.6240482926368713,0,
8,-0.9668119847774506,2,
9,-0.985183596611023,2,
10,-0.08596161380410194,3,
11,,,[32. 18. 95.  0. 29. 35.  0. 33. 29. 26.]
11,,,[ 49.  61.  58. 116.  22.  27.   0.  33.  36.  91.]
10,0.5069851875305176,0,
11,,,[ 51.   2.  16. 188.   9.   0.   0.  16.   0.   0.]
11,,,[27.  3. 61.  0. 36.  0.  0. 22. 23. 26.]
9,-0.6518748700618744,2,
10,0.5243985950946808,0,
11,,,[ 71.  27. 230.  85. 172.  17. 366. 138.  76.  42.]
11,,,[134.  34. 292.   0. 142.  21.   0. 149.  76.  73.]
10,0.49638792872428894,1,
11,,,[ 7.  0.  0.  0.  5.  0.  0.  8.  0. 10.]
11,,,[ 0.  0.  2.  0.  2.  7. 65.  0.  0.  0.]
8,-0.44821274280548096,3,
9,0.32311469316482544,1,
10,0.6353963911533356,0,
11,,,[ 0.  0.  0.  0.  0.  0. 55.  0.  0.  0.]
11,,,[8. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,0.32791106402873993,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
11,,,[ 0.  0. 16.  0. 10.  0.  0.  3.  0.  0.]
9,0.3290274143218994,1,
10,0.6409154832363129,0,
11,,,[10.  0. 11.  0.  4. 10.  0.  2.  0. 27.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
10,0.3582529276609421,1,
11,,,[  0.   0.   8. 353.   1.   0.   0.   3.   0.   0.]
11,,,[ 0.  1.  6.  0.  7.  0.  0. 11.  5.  0.]
6,0.09881647676229477,2,
7,0.18517615646123886,1,
8,0.048056621104478836,1,
9,0.046754682436585426,1,
10,0.2094012126326561,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 12.  0.  0.]
11,,,[14.  0.  8.  0. 19.  0.  0.  9. 12.  0.]
10,-0.44431233406066895,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
11,,,[ 0.  0.  0.  0.  2.  0.  0.  0. 14.  0.]
9,-0.9455613493919373,3,
10,0.45949698984622955,0,
11,,,[ 0.  2.  0.  0. 13.  0.  0. 13.  0.  0.]
11,,,[ 0.  4.  3.  0. 60.  0.  0.  7.  0.  0.]
10,-0.9398212432861328,3,
11,,,[ 3.  0.  0.  0.  2.  0.  0. 12.  0.  5.]
11,,,[11.  4. 20.  0. 94.  0.  0. 39. 59.  0.]
8,0.6363938748836517,0,
9,0.20803485810756683,1,
10,0.5268690884113312,0,
11,,,[  0.   0.   0. 115.   5.   0.   0.   0.   0.   0.]
11,,,[0. 4. 4. 0. 6. 0. 0. 0. 0. 0.]
10,-0.4054107069969177,2,
11,,,[ 18.  32.  77. 240. 195.  16.  62.  67.  69.   0.]
11,,,[  5.  37.  23.   0. 190.   6.   0.  99. 163.   0.]
9,-0.8879257440567017,3,
10,-0.1244746558368206,2,
11,,,[ 0.  0.  0. 37.  1.  0.  0.  1.  0.  0.]
11,,,[ 0. 11.  1.  0.  0.  0.  0.  0.  0.  0.]
10,0.6385424733161926,0,
11,,,[ 0.  0.  0.  0.  0.  0. 56.  0.  0.  0.]
11,,,[0. 0. 2. 0. 2. 0. 0. 0. 0. 0.]
7,0.5574027299880981,0,
8,0.3654734045267105,0,
9,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
9,0.5192971527576447,0,
10,0.11593030393123627,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 1. 9. 0.]
10,0.25429587811231613,1,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.11593030393123627,2,
9,,,[ 0.  0.  0.  0.  0.  0. 46.  0.  0.  0.]
9,0.5995221734046936,0,
10,0.5680427849292755,0,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
5,-0.7497986555099487,2,
6,0.6235798597335815,0,
7,-0.9787038266658783,2,
8,0.5455114543437958,0,
9,0.5306151509284973,0,
10,0.4673992544412613,1,
11,,,[ 17.  42.  44. 159.   9.  25.   0.  23.  13.  60.]
11,,,[13. 74.  1.  0. 16. 32.  0. 13.  0. 76.]
10,0.2115361988544464,1,
11,,,[0. 0. 5. 0. 2. 0. 0. 0. 0. 0.]
11,,,[  0.  11.   0. 227.   1.  11.   0.   2.   0.   0.]
9,-0.9820892214775085,2,
10,0.5472676455974579,0,
11,,,[ 0.  3.  0.  0.  0.  0.  0.  0.  0. 16.]
11,,,[51. 62. 20.  0. 21. 21.  0.  2. 10.  0.]
10,0.5784452855587006,0,
11,,,[10.  0.  2.  0.  0.  4.  0.  3.  0.  0.]
11,,,[ 0. 11.  3.  0.  0.  0.  0.  0.  0. 65.]
8,0.42367303371429443,1,
9,-0.8779275715351105,2,
10,0.22191329300403595,3,
11,,,[10. 18.  3.  0.  2. 27. 70.  8.  0. 12.]
11,,,[195. 459. 144.  81.  63. 297.  50.  96.  16. 283.]
10,0.5375547409057617,0,
11,,,[ 19. 140. 116.  43.  61. 273.  59.  34.   6.  67.]
11,,,[ 63. 260.  94.   0.  39. 217.   0.  26.  28.   0.]
