depth,threshold,feature,value
11,,,[  0.   0.   9.   0.   5.   0. 215.   6.   0.   0.]
9,0.244656503200531,1,
10,0.09638682007789612,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
11,,,[ 0.  2. 26.  0. 20.  1.  0.  2.  0. 12.]
10,0.6661015450954437,0,
11,,,[0. 7. 5. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
6,0.13300977647304535,2,
7,-0.6253874003887177,2,
8,0.44821274280548096,3,
9,0.40147311985492706,3,
10,0.5068796575069427,0,
11,,,[ 0.  2.  3. 63.  7.  0.  0.  3.  0.  0.]
11,,,[ 67. 117.  42.   0.  16.  96.   0.  18.   9.  94.]
10,0.17132629454135895,1,
11,,,[ 0. 19.  5.  0.  5. 15.  0.  2.  0. 18.]
11,,,[  0.   9.   0.   0.   2.  16. 101.   1.   0.  16.]
9,0.5330660939216614,0,
10,0.532787412405014,0,
11,,,[ 0.  3. 14.  0. 21. 32.  0.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 62.  0.  0.  0.]
10,0.11934561654925346,1,
11,,,[26. 15. 16.  0.  7. 20.  0.  4.  0.  0.]
11,,,[ 47. 119.  86.   0.  48. 336.   0.  22.  34.   6.]
8,0.9398212432861328,3,
9,0.640417218208313,0,
10,0.5532991588115692,0,
11,,,[ 0.  0. 27.  0. 36. 45.  0. 34. 15.  0.]
11,,,[143.  64.  62.   0. 153.  86.   0.  98.  38.  32.]
10,0.1598307192325592,1,
11,,,[34.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
11,,,[0. 0. 6. 0. 3. 1. 0. 1. 0. 0.]
9,-0.25950218737125397,2,
10,0.6405683755874634,0,
11,,,[  0.   1.   8.   0.  14.  11. 126.  23.  13.   0.]
11,,,[ 0.  0.  0.  0.  1.  0.  0.  5. 20.  0.]
10,0.1948576495051384,1,
11,,,[ 14.   3.  53.   0.  11.  35.   0.  38.  68. 100.]
11,,,[76. 27. 32.  0. 26. 35. 79. 27.  0. 36.]
7,0.5772702395915985,2,
8,0.985911637544632,3,
9,0.20088311284780502,2,
10,0.14172006398439407,1,
11,,,[26.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0.  3.  2.  0.  0.  9.  0.  5. 14.  0.]
10,0.24414192140102386,1,
11,,,[  0.  20.  13.   0.   1.  23.   0.  43. 148.   0.]
11,,,[ 0. 12.  4.  0.  0.  2.  0. 12.  0.  0.]
9,0.9886409640312195,3,
10,0.16050603240728378,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 45.  0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.1497030034661293,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 22.  0.]
11,,,[ 0.  0.  0.  0.  1.  0.  0. 10.  0.  0.]
8,0.8012423515319824,3,
9,0.5671701729297638,0,
10,0.1106175035238266,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
11,,,[ 0.  3.  4.  0.  0.  8.  0. 10.  0.  0.]
10,0.8979324102401733,2,
11,,,[ 0.  0.  0.  0.  0.  4.  0.  8. 59.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.20829365402460098,1,
10,0.20657620579004288,1,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,0.2303381711244583,1,
11,,,[ 0.  0.  0.  0.  0.  0. 72.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
4,-0.03442033752799034,3,
5,0.48285040259361267,1,
6,-0.3375104069709778,3,
7,-0.7025014460086823,2,
8,0.633877694606781,0,
9,0.4063389450311661,0,
10,0.40516121685504913,0,
11,,,[ 0.  2. 21.  0. 18.  0.  0.  9.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 72.  0.  0.  0.]
10,0.4267173558473587,0,
11,,,[11.  0.  0. 40.  0.  0.  0.  0.  0.  0.]
11,,,[134.  32. 285.  72. 139.   7.   0. 113.  32.  54.]
9,0.3178219646215439,1,
10,0.31646309792995453,1,
11,,,[ 0.  1. 13.  0.  3.  0.  0. 22.  0.  0.]
11,,,[6. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.39034247398376465,1,
11,,,[  0.   7.  19.   0.  26.   0. 258.   8.   0.   0.]
11,,,[17.  8. 11.  0.  7.  0.  0.  4.  0.  0.]
8,0.41681723296642303,0,
9,0.39983977377414703,0,
10,-0.6773889064788818,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
11,,,[ 0.  2.  8.  0. 24.  5.  0. 11.  0.  0.]
10,-0.3104478381574154,2,
11,,,[ 0.  0.  0. 91.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,-0.9986575841903687,3,
10,-0.03872084617614746,2,
11,,,[ 0.  0.  0.  0.  0.  0. 67.  0.  0.  0.]
11,,,[ 8. 12.  4.  0. 10.  0.  0. 13. 38.  0.]
10,-0.7236172556877136,3,
11,,,[ 23.  52.  87.  80. 341.  11.   0. 172. 147.  17.]
11,,,[ 0.  0.  5.  0.  3.  0.  0.  1. 57.  0.]
7,0.2622145265340805,1,
8,0.25847864151000977,1,
9,0.25816088914871216,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[ 0.  0.  0. 48.  0.  0.  0.  0.  0.  0.]
9,-0.985183596611023,2,
10,0.6478103399276733,0,
11,,,[0. 0. 2. 0. 0. 3. 0. 0. 0. 0.]
11,,,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.2606341987848282,1,
11,,,[ 0.  0.  1.  0.  0.  0. 55.  0.  0. 18.]
11,,,[ 0.  0.  0.  0.  0.  0. 58.  0.  0.  0.]
8,0.6145896315574646,0,
9,0.5061820149421692,0,
10,0.3112875372171402,1,
11,,,[  0.   0.   0. 103.   2.   0.   0.   0.   0.   0.]
11,,,[ 46.  12.  13. 102.  22.   4.   0.  20.   0.   0.]
10,-0.9986298084259033,2,
11,,,[ 0.  5. 17. 33.  2.  0.  0.  0.  0.  0.]
11,,,[ 11.  41. 182.   0.  62.  20.   0.  70.  51.  15.]
9,0.637763649225235,0,
10,-0.9904957711696625,2,
11,,,[ 0.  7.  0. 86.  0.  4.  0.  0.  0.  0.]
11,,,[  0.   1.   0. 172.   1.   4.   0.   0.   0.   0.]
10,0.4210828095674515,1,
11,,,[ 0. 12. 20.  0.  6.  1.  0.  8. 18.  0.]
11,,,[ 0.  0.  5.  0.  4.  2.  0.  1.  0. 34.]
6,0.48623014986515045,0,
7,0.6120841801166534,1,
8,-0.7236172556877136,3,
9,-0.7353897988796234,3,
10,0.38549691438674927,0,
11,,,[ 6. 10.  4.  0. 22.  0.  0.  8. 60.  0.]
11,,,[16.  7.  8.  0. 39.  2.  0. 27.  0.  0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 21.  0.]
9,0.2116142213344574,0,
10,,,[ 0.  0.  0.  0. 18.  0.  0.  0.  0.  0.]
10,-0.13727368414402008,3,
11,,,[ 8.  9. 67.  0. 35.  0.  0. 26.  0.  0.]
11,,,[17. 11.  1.  0.  6. 12.  0. 14.  0.  0.]
8,0.6123839616775513,1,
9,,,[ 0.  0.  0. 33.  0.  0.  0.  0.  0.  0.]
9,-0.5269020199775696,2,
10,-0.4785742461681366,3,
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
11,,,[0. 1. 1. 0. 2. 0. 0. 0. 0. 0.]
10,0.6135209202766418,1,
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 22.  0.]
7,0.5127776265144348,0,
8,0.5125492215156555,0,
9,-0.8335249125957489,2,
10,0.4889906644821167,0,
11,,,[ 0.  0.  0.  0.  0.  0. 72.  0.  0.  0.]
11,,,[14.  7. 23.  0.  7.  7.  0. 14. 19.  0.]
10,0.5904947221279144,1,
11,,,[ 0.  2.  6.  0. 21.  0.  0.  9.  0. 33.]
11,,,[ 0. 16.  1.  0.  5.  0.  0.  9. 31.  0.]
9,0.5125860273838043,0,
10,,,[  0.   0.   0.   0.   0.   0. 229.   0.   0.   0.]
10,0.512616753578186,0,
11,,,[ 0.  0.  0.  0.  0.  0. 65.  1.  0. 16.]
11,,,[ 0.  0.  0.  0.  0.  0. 40.  0.  0.  0.]
8,0.6337323784828186,0,
9,-0.9087839722633362,2,
10,-0.20509690046310425,3,
11,,,[50.  0. 31.  0. 13.  1.  0. 26. 27.  0.]
11,,,[24.  1.  5.  0.  6. 11.  0.  0.  0. 42.]
10,0.5346729755401611,0,
11,,,[ 24.   5.  21.   0.  12.   5. 105.   4.   0.   0.]
11,,,[ 8.  5. 24. 71. 21.  2.  0. 10. 53.  0.]
9,-0.43624693155288696,2,
10,-0.9953757226467133,2,
11,,,[ 0.  0.  0.  0.  2.  0. 64.  0.  0.  0.]
11,,,[  0.  21.  26.   0.  37.   0. 153.  28.  16.  12.]
10,-0.9979544579982758,3,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 22.  0.]
11,,,[ 0.  2.  5.  0. 15.  0.  0.  8.  0.  0.]
5,0.1500498354434967,2,
6,0.6870273351669312,3,
7,0.26155613362789154,1,
8,0.5603175759315491,0,
9,0.2581733912229538,1,
10,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
10,0.46362635493278503,0,
11,,,[0. 0. 5. 0. 2. 0. 0. 0. 0. 0.]
11,,,[  0.   2.   0. 396.   0.   7.   0.   0.  18.   0.]
9,-0.7553814053535461,2,
10,-0.9759839773178101,2,
11,,,[0. 0. 4. 0. 3. 0. 0. 1. 0. 0.]
11,,,[ 0. 18.  3.  0.  3.  2.  0.  3.  0.  0.]
10,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
8,0.46141068637371063,1,
9,0.6235496401786804,0,
10,0.4394092708826065,1,
11,,,[160. 818. 336.  42. 140. 497.   0. 134.  33. 339.]
11,,,[ 44.  66.  38. 224.  14.  56.   0.  22.  22.  17.]
10,0.43724511563777924,1,
11,,,[ 63. 308.  72. 556.  54. 124.   0.  50.  23.  59.]
11,,,[  0.   6.   0.   0.   0.   1. 138.   3.   0.   0.]
9,0.48760028183460236,1,
10,0.4754299968481064,1,
11,,,[117.  24.  22.  60.  30.  81. 210.  16.  17.   0.]
11,,,[386. 110.  31.   0.  22.  99.   0.  17.   0.  15.]
10,0.40147311985492706,3,
11,,,[ 45. 248.  67.   0.  37. 118. 133.  44.   7. 247.]
11,,,[142. 253.  75.  32.  63. 265.   0.  39.   0.  18.]
7,-0.3090055584907532,2,
8,0.3811889886856079,1,
9,0.669468104839325,0,
10,-0.5270581841468811,2,
11,,,[ 51.  91.  92.  23.  57. 108.  60.  33.   0.  22.]
11,,,[269.  69.  95.   0. 143.  94.   0. 138.  36.  84.]
10,0.8824634253978729,3,
11,,,[0. 0. 3. 0. 0. 0. 0. 1. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 66.  0.  0.  0.]
9,0.5577292144298553,0,
10,0.5039909183979034,0,
11,,,[213.  64.  82.  66.  89.  64.   0.  81.  30.  17.]
11,,,[453.  27.  27.   0.  53.  53. 106.  22.   0. 107.]
10,0.9398212432861328,3,
11,,,[123.  31.  52. 207.  39.  29.   0.  50.   9.  21.]
11,,,[15.  0.  3.  0. 10. 14.  0.  4. 19.  0.]
8,0.9905232787132263,3,
9,0.5129216313362122,0,
10,0.38670019805431366,0,
11,,,[ 0. 18.  6.  0.  7.  3.  0. 25.  9.  0.]
11,,,[69. 21. 30.  0. 29. 24.  0. 40. 10.  0.]
10,0.5163407623767853,0,
11,,,[ 0.  1. 13.  0.  3.  0.  0.  1.  0. 70.]
11,,,[112.  75.  83. 101.  68.  31.  38. 103.  69. 123.]
9,0.434398889541626,1,
10,0.999657392501831,3,
11,,,[ 37.  32.  38.  46.  32.  17.   0.  62. 121. 106.]
11,,,[51.  2. 19.  0.  5.  7.  0. 28.  1.  0.]
10,-0.09024826809763908,2,
11,,,[ 34.   3.   1. 122.   2.   9.   0.   4.   0.   0.]
11,,,[  8.  43.   9. 162.  12.  31.   0.  69.  14.  13.]
6,0.8082679212093353,2,
7,0.5631298720836639,2,
8,0.6418249011039734,0,
9,0.5864837169647217,1,
10,0.48296724259853363,1,
11,,,[  0.  51.  46.   0.   2.  44.   0.  93. 272.   0.]
11,,,[ 0. 10.  1.  0.  2.  0.  0.  2. 70.  0.]
10,0.6095010936260223,1,
11,,,[ 0. 16.  0.  0.  0.  6.  0.  6.  6.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
9,0.333456426858902,2,
10,0.6642934679985046,0,
11,,,[ 0.  7.  5.  0.  1.  0.  0. 15.  0.  0.]
11,,,[ 0.  2.  1.  0.  0. 11.  0.  3.  0.  0.]
10,0.3656006008386612,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  2. 19.  0.]
11,,,[0. 5. 0. 0. 0. 0. 0. 7. 0. 0.]
8,0.32697975635528564,1,
9,0.5978264212608337,2,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 0. 6. 0.]
9,0.5386598855257034,1,
10,0.5772702395915985,2,
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  8.  2.  0.  0.  0.  0. 12.  0.  0.]
10,0.3977215141057968,0,
11,,,[0. 1. 1. 0. 0. 8. 0. 1. 0. 0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.414857879281044,1,
8,0.3036205619573593,1,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
9,0.3328298330307007,1,
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 33.  0.]
3,-0.02151530096307397,2,
4,-0.7382990121841431,2,
5,0.21997327357530594,1,
6,0.8309532403945923,0,
7,-0.9014683067798615,2,
8,-0.22191329300403595,3,
9,0.67310431599617,0,
10,-0.9571659862995148,2,
11,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 22.]
10,0.7133367657661438,0,
11,,,[ 0.  0. 23.  0. 11.  1.  0. 17. 39.  0.]
11,,,[  0.  18. 114.   0.  49.   0.   0.  55.  41.  17.]
9,0.15258219838142395,1,
10,0.15177197754383087,1,
11,,,[ 18.  88. 105.   0.  45.  96.   0.  60.  42. 429.]
11,,,[ 0.  0.  0.  0.  3.  0.  0.  0.  0. 90.]
10,0.7965034544467926,0,
11,,,[ 25.  61.  63.   0.  39.  44.   0.  43.  26. 172.]
11,,,[42. 31. 20.  0. 46. 57.  0. 41. 40. 42.]
8,0.7595716416835785,0,
9,0.0,3,
10,-0.8938854932785034,2,
11,,,[ 0.  0.  4.  0.  3.  0.  0.  1. 11.  0.]
11,,,[ 0.  0. 35.  0. 25.  0.  0. 25.  3.  0.]
10,0.46353310346603394,3,
11,,,[ 0.  0.  0.  0.  1. 19.  0.  3.  0.  0.]
11,,,[ 0. 36. 12.  0. 13. 64.  0.  8.  0. 20.]
9,0.0,3,
10,0.20000962167978287,1,
11,,,[ 4. 14. 33.  0. 55. 12.  0. 52.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 27.]
10,0.16237090528011322,1,
11,,,[ 11.  54.  20.   0.  26.  78.   0.  21.   0. 173.]
11,,,[  0.  23.  11.   0.  16. 102.   0.  17.   0.  57.]
7,0.6486055552959442,3,
8,-0.051617756485939026,3,
9,0.8310985863208771,0,
10,-0.8286473155021667,2,
11,,,[0. 0. 5. 0. 0. 3. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 49.  0.  0.  0.]
10,-0.20509690046310425,3,
11,,,[ 0.  8. 94.  0. 34. 21.  0. 33. 73.  0.]
11,,,[21.  6. 15.  0. 15.  1.  0.  5. 65.  0.]
9,-0.957449734210968,2,
10,0.8640267848968506,0,
11,,,[17. 13. 15.  0.  4. 15.  0.  5. 16. 49.]
11,,,[57. 19. 29.  0. 11. 33.  0.  9.  9.  0.]
10,0.1729975864291191,1,
11,,,[ 0. 24. 12.  0. 15. 93.  0. 12.  0. 15.]
11,,,[11. 30. 16.  0.  6. 38.  0.  5. 10. 58.]
8,0.8465768694877625,0,
9,,,[ 0.  0.  0.  0.  0.  0. 58.  0.  0.  0.]
9,0.8790121078491211,0,
10,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
10,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
6,0.7229636907577515,0,
7,-0.051617756485939026,3,
8,0.43837809562683105,1,
9,-0.25534383952617645,3,
10,0.305187925696373,1,
11,,,[ 0.  1. 49.  0. 17.  0.  0. 11.  0.  0.]
11,,,[ 0. 23. 29.  0.  8.  0.  0. 29. 63.  0.]
10,0.26911574602127075,1,
11,,,[ 0.  0.  2.  0.  1.  0.  0.  0. 26. 19.]
11,,,[30.  3. 27.  0. 11.  9.  0.  5.  0.  0.]
9,-0.27170635759830475,3,
10,0.4932328462600708,1,
11,,,[0. 3. 0. 0. 3. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
10,0.44681739807128906,1,
11,,,[ 0.  0.  0.  0.  0.  0. 61.  0.  0.  0.]
11,,,[0. 2. 0. 0. 0. 1. 0. 0. 0. 0.]
8,0.22539780288934708,1,
9,0.4171781539916992,3,
10,,,[ 0.  0.  0.  0.  0.  0. 59.  0.  0.  0.]
10,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.5086520910263062,3,
10,-0.9986298084259033,2,
11,,,[12. 10.  5.  0.  5.  9.  0.  9.  0. 36.]
11,,,[ 58. 254.  31.   0.  41.  96.   0.  36.   0.  48.]
10,-0.8520459532737732,2,
11,,,[ 0.  4.  2.  0.  0.  0. 59.  0.  0.  0.]
11,,,[ 6. 43.  8.  0. 13. 61.  0. 18.  0.  0.]
7,0.40147311985492706,3,
8,-0.17128679901361465,3,
9,0.7929628789424896,0,
10,-0.957449734210968,2,
11,,,[ 0.  3.  4.  0.  7.  0.  0.  4. 25. 46.]
11,,,[26. 21. 29.  0. 24.  8.  0. 20.  9. 18.]
10,0.3720284551382065,1,
11,,,[ 30.   7.  61.   0.  46.   6. 129.  30.  29.  39.]
11,,,[  0.   0.   4.   0.   1.   0. 120.   0.   0.   0.]
9,-0.9820892214775085,2,
10,0.12020359188318253,3,
11,,,[ 10.  55.  66.   0.  12.  24.   0.  14.   0. 243.]
11,,,[ 32.  54.  25.   0.  19.  20.  47.  18.   6. 131.]
10,0.35366302728652954,3,
11,,,[63. 95. 38.  0. 19. 54.  0. 29.  9. 49.]
11,,,[15. 20. 15.  0.  6. 15.  0.  4.  0. 76.]
8,-0.8779275715351105,2,
9,0.22457779943943024,1,
10,-0.9012011587619781,2,
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.37741437554359436,1,
11,,,[ 0. 10.  4.  0.  2. 59.  0.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0. 21.  0.  0.  0.  0.]
9,0.8023934364318848,0,
10,-0.8140159547328949,2,
11,,,[ 0. 19.  2.  0.  3. 40.  0.  4.  0.  0.]
11,,,[ 0.  7.  2.  0.  4. 13.  0.  0.  0. 13.]
10,0.8225111961364746,0,
11,,,[27.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
11,,,[25. 24. 17.  0. 14. 77.  0.  3.  0.  0.]
5,-0.20930689573287964,2,
6,0.3253486305475235,1,
7,0.16360732167959213,1,
8,0.875859260559082,3,
9,0.09387600421905518,1,
10,0.09357991442084312,1,
11,,,[ 0.  0. 33.  0. 30. 13.  0. 18.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 55.  0.  0.  0.]
10,0.7311490178108215,0,
11,,,[ 0.  1. 36.  0. 19.  3.  0. 25.  0.  0.]
11,,,[ 79.  42.  48.   0. 213. 104.   0.  97.  47.  43.]
9,0.731339156627655,0,
10,0.13531968742609024,1,
11,,,[ 0.  0.  1.  0.  4.  2.  0.  3.  8. 73.]
11,,,[0. 0. 5. 0. 3. 0. 0. 5. 0. 0.]
10,0.09405608102679253,1,
11,,,[12.  3. 24.  0.  5.  0.  0. 15. 13.  0.]
11,,,[ 24.   2.  48.   0. 113.  31.   0.  72.   0. 140.]
8,0.16362324357032776,1,
9,,,[ 0.  0.  0.  0.  0.  0. 73.  0.  0.  0.]
9,0.0,3,
10,-0.7265805900096893,2,
11,,,[ 0.  2.  0.  0.  1.  0.  0.  3. 24.  0.]
11,,,[  0.  44.  65.   0. 178.   5.   0.  91.  91.   0.]
10,0.8013314008712769,3,
11,,,[ 6. 24. 30.  0. 22. 68.  0. 29.  0. 40.]
11,,,[113.  27.  71.   0. 117. 116. 197. 128. 129. 141.]
7,0.6959265470504761,0,
8,0.6702880859375,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 24.]
9,-0.2428407296538353,2,
10,0.49117715656757355,1,
11,,,[ 0. 15. 16.  0. 32. 11.  0. 15.  0.  0.]
11,,,[ 0.  3.  0.  0.  4.  7.  0.  2. 26.  0.]
10,-0.22610731422901154,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 28.  0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
8,0.7297078967094421,0,
9,0.37182193994522095,1,
10,-0.29232941567897797,2,
11,,,[ 0.  0.  0.  0.  3.  0. 70.  0.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 74.  0.  0.  0.]
10,0.4344685822725296,1,
11,,,[ 0.  5.  4.  0. 19.  5.  0. 12.  0.  0.]
11,,,[ 0.  2.  2.  0.  0.  0. 59.  1.  0.  0.]
9,0.37911131978034973,1,
10,0.37790390849113464,1,
11,,,[ 0.  0.  3.  0. 33. 20.  0. 19.  0.  0.]
11,,,[ 0.  0.  0.  0.  1.  7. 53.  1.  0.  0.]
10,0.4491814076900482,1,
11,,,[13.  0.  8.  0.  8.  0.  0. 16.  0. 21.]
11,,,[15.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
6,0.0,3,
7,0.799683153629303,0,
8,-0.03872084617614746,2,
9,-0.9873128533363342,3,
10,0.16066201031208038,1,
11,,,[ 0.  2.  0.  0. 16.  0.  0.  2.  0.  0.]
11,,,[0. 4. 6. 0. 6. 0. 0. 3. 0. 0.]
10,0.15258297324180603,1,
11,,,[0. 0. 0. 0. 9. 0. 0. 0. 0. 0.]
11,,,[ 0.  2.  0.  0.  3.  0.  0. 12.  0.  0.]
9,0.7342859208583832,0,
10,0.3586430102586746,1,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,0.28843627870082855,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 16.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
8,0.8115349113941193,0,
9,0.8108189105987549,0,
10,0.1568942591547966,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 18.  0.]
11,,,[ 0.  0.  0.  0.  6.  0.  0.  5.  0. 12.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 29.  0.]
9,0.1603393852710724,1,
10,0.830017477273941,0,
11,,,[0. 0. 0. 0. 4. 0. 0. 5. 0. 0.]
11,,,[ 0.  1.  1.  0.  7.  0.  0.  3. 20.  0.]
10,0.8763932585716248,0,
11,,,[ 0.  2.  0.  0. 18.  0.  0.  5.  0.  0.]
11,,,[ 0.  0.  1.  0.  8.  0.  0. 11.  0.  0.]
7,0.7060298323631287,0,
8,0.3082331120967865,1,
9,0.6808712482452393,0,
10,-0.04731437936425209,2,
11,,,[11.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
11,,,[20.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.15093225985765457,1,
11,,,[0. 0. 5. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  1.  0.  2.  0.  0. 11.  0.  0.]
9,-0.09876158088445663,2,
10,0.6878930926322937,0,
11,,,[ 0.  1.  0.  0.  0.  0.  0.  1. 20.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.3302515745162964,1,
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
8,0.150252565741539,1,
9,0.9921854734420776,3,
10,0.7310375869274139,0,
11,,,[ 0.  0.  0.  0.  1.  4.  0.  6. 17.  0.]
11,,,[ 0.  0.  2.  0.  9.  7.  0. 11.  0.  0.]
10,-0.10737737268209457,2,
11,,,[19.  0.  6.  0.  2.  2.  0.  0. 14.  0.]
11,,,[ 0.  3.  4.  0.  6.  6.  0. 15. 15.  0.]
9,0.7915352582931519,0,
10,0.1707269698381424,1,
11,,,[  9.   0.   0.   0.   7.   1.   0.   7.   0. 140.]
11,,,[ 6.  8. 10.  0. 12.  8.  0. 21. 21. 65.]
10,0.8225341141223907,0,
11,,,[ 0.  4.  2.  0. 16.  0.  0. 19.  0.  0.]
11,,,[26.  0.  3.  0. 10.  4.  0. 18. 12. 47.]
4,0.1548355519771576,1,
5,-0.9999537169933319,3,
6,0.8436685800552368,0,
7,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
7,,,[ 0.  0.  0.  0.  0.  0. 79.  0.  0.  0.]
6,0.2678043842315674,2,
7,0.8100962936878204,0,
8,0.7872224450111389,0,
9,0.2511807605624199,2,
10,0.9996203780174255,3,
11,,,[13.  8.  6.  0. 15.  4.  0. 32. 31.  0.]
11,,,[ 0.  1.  0.  0.  0.  0.  0.  2. 23.  0.]
10,0.09710222110152245,1,
11,,,[0. 0. 1. 0. 0. 0. 0. 6. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 18.]
9,0.9679019451141357,3,
10,0.7891808748245239,0,
11,,,[ 0.  0.  0.  0.  7.  0.  0.  0. 15.  0.]
11,,,[ 0.  2.  2.  0.  8.  0.  0. 12.  0.  0.]
10,0.1513466313481331,1,
11,,,[  0.   4.   0.   0.   4.   3.   0.  21.   0. 140.]
11,,,[ 6.  2.  0.  0.  0.  4.  0. 11.  0.  0.]
8,0.8117285668849945,0,
9,0.07308430038392544,2,
10,0.0,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[45.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.8731695711612701,0,
10,0.08822747319936752,1,
11,,,[ 8.  0.  0.  0.  3. 10.  0.  0.  0.  0.]
11,,,[ 0.  4.  2.  0.  6.  5.  0. 25. 49.  0.]
10,0.917300671339035,0,
11,,,[ 0.  0.  2.  0.  5. 12.  0.  2.  0.  0.]
11,,,[0. 0. 7. 0. 1. 0. 0. 9. 0. 0.]
7,0.01719040609896183,3,
8,0.6050336360931396,2,
9,-0.845217764377594,3,
10,0.7278911471366882,0,
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
